id,name,shirtNumber,positionId,position,club,link
448628,Javi Galán,20,2,Defender,CA Osasuna,/javi-galan/profil/spieler/448628
710677,Iker Muñoz,8,3,Midfield,CA Osasuna,/iker-munoz/profil/spieler/710677
213260,Rubén García,14,4,Forward,CA Osasuna,/ruben-garcia/profil/spieler/213260
175449,Moi Gómez,16,3,Midfield,CA Osasuna,/moi-gomez/profil/spieler/175449
298575,Kike Barja,11,4,Forward,CA Osasuna,/kike-barja/profil/spieler/298575
710679,Iker Benito,2,4,Forward,CA Osasuna,/iker-benito/profil/spieler/710679
169497,Juan Cruz,3,2,Defender,CA Osasuna,/juan-cruz/profil/spieler/169497
1038512,Asier Osambela,29,3,Midfield,CA Osasuna,/asier-osambela/profil/spieler/1038512
1065442,Iñigo Arguibide,41,2,Defender,CA Osasuna,/inigo-arguibide/profil/spieler/1065442
118997,Aitor Fernández,13,1,Goalkeeper,CA Osasuna,/aitor-fernandez/profil/spieler/118997
709372,Carlos Romero,22,2,Defender,RCD Espanyol Barcelona,/carlos-romero/profil/spieler/709372
822331,Omar El Hilali,23,2,Defender,RCD Espanyol Barcelona,/omar-el-hilali/profil/spieler/822331
625651,Urko González de Zárate,4,3,Midfield,RCD Espanyol Barcelona,/urko-gonzalez-de-zarate/profil/spieler/625651
720518,Roberto Fernández,9,4,Forward,RCD Espanyol Barcelona,/roberto-fernandez/profil/spieler/720518
647435,Tyrhys Dolan,24,4,Forward,RCD Espanyol Barcelona,/tyrhys-dolan/profil/spieler/647435
358032,Cyril Ngonge,16,4,Forward,RCD Espanyol Barcelona,/cyril-ngonge/profil/spieler/358032
408471,Javi Puado,7,4,Forward,RCD Espanyol Barcelona,/javi-puado/profil/spieler/408471
412045,Pol Lozano,10,3,Midfield,RCD Espanyol Barcelona,/pol-lozano/profil/spieler/412045
506248,Edu Expósito,8,3,Midfield,RCD Espanyol Barcelona,/edu-exposito/profil/spieler/506248
692070,Clemens Riedel,38,2,Defender,RCD Espanyol Barcelona,/clemens-riedel/profil/spieler/692070
783396,Ramón Terrats,14,3,Midfield,RCD Espanyol Barcelona,/ramon-terrats/profil/spieler/783396
628498,Jofre Carreras,17,4,Forward,RCD Espanyol Barcelona,/jofre-carreras/profil/spieler/628498
819590,José Salinas,12,2,Defender,RCD Espanyol Barcelona,/jose-salinas/profil/spieler/819590
243879,Charles Pickel,18,3,Midfield,RCD Espanyol Barcelona,/charles-pickel/profil/spieler/243879
357884,Fernando Calero,5,2,Defender,RCD Espanyol Barcelona,/fernando-calero/profil/spieler/357884
583510,Miguel Rubio,15,2,Defender,RCD Espanyol Barcelona,/miguel-rubio/profil/spieler/583510
834744,Antoniu Roca,20,4,Forward,RCD Espanyol Barcelona,/antoniu-roca/profil/spieler/834744
705813,Rubén Sánchez,2,2,Defender,RCD Espanyol Barcelona,/ruben-sanchez/profil/spieler/705813
225593,Pere Milla,11,4,Forward,RCD Espanyol Barcelona,/pere-milla/profil/spieler/225593
102423,Leandro Cabrera,6,2,Defender,RCD Espanyol Barcelona,/leandro-cabrera/profil/spieler/102423
94308,Marko Dmitrovic,13,1,Goalkeeper,RCD Espanyol Barcelona,/marko-dmitrovic/profil/spieler/94308
93936,Kike García,19,4,Forward,RCD Espanyol Barcelona,/kike-garcia/profil/spieler/93936
628487,Ángel Fortuño,1,1,Goalkeeper,RCD Espanyol Barcelona,/angel-fortuno/profil/spieler/628487
709187,Nico Williams,10,4,Forward,Athletic Bilbao,/nico-williams/profil/spieler/709187
938729,Mikel Jauregizar,18,3,Midfield,Athletic Bilbao,/mikel-jauregizar/profil/spieler/938729
571020,Oihan Sancet,8,3,Midfield,Athletic Bilbao,/oihan-sancet/profil/spieler/571020
262396,Unai Simón,1,1,Goalkeeper,Athletic Bilbao,/unai-simon/profil/spieler/262396
524000,Dani Vivian,3,2,Defender,Athletic Bilbao,/dani-vivian/profil/spieler/524000
625047,Beñat Prados,24,3,Midfield,Athletic Bilbao,/benat-prados/profil/spieler/625047
591916,Aitor Paredes,4,2,Defender,Athletic Bilbao,/aitor-paredes/profil/spieler/591916
255508,Iñaki Williams,9,4,Forward,Athletic Bilbao,/inaki-williams/profil/spieler/255508
176553,Aymeric Laporte,14,2,Defender,Athletic Bilbao,/aymeric-laporte/profil/spieler/176553
488626,Jesús Areso,12,2,Defender,Athletic Bilbao,/jesus-areso/profil/spieler/488626
563137,Robert Navarro,23,4,Forward,Athletic Bilbao,/robert-navarro/profil/spieler/563137
340205,Gorka Guruzeta,11,4,Forward,Athletic Bilbao,/gorka-guruzeta/profil/spieler/340205
338425,Álex Berenguer,7,4,Forward,Athletic Bilbao,/alex-berenguer/profil/spieler/338425
834752,Unai Gómez,20,3,Midfield,Athletic Bilbao,/unai-gomez/profil/spieler/834752
1054934,Maroan Sannadi,21,4,Forward,Athletic Bilbao,/maroan-sannadi/profil/spieler/1054934
289255,Andoni Gorosabel,2,2,Defender,Athletic Bilbao,/andoni-gorosabel/profil/spieler/289255
1312698,Selton Sánchez,44,3,Midfield,Athletic Bilbao,/selton-sanchez/profil/spieler/1312698
834491,Alejandro Rego,30,3,Midfield,Athletic Bilbao,/alejandro-rego/profil/spieler/834491
834483,Álex Padilla,27,1,Goalkeeper,Athletic Bilbao,/alex-padilla/profil/spieler/834483
710671,Adama Boiro,19,2,Defender,Athletic Bilbao,/adama-boiro/profil/spieler/710671
126751,Iñigo Ruiz de Galarreta,16,3,Midfield,Athletic Bilbao,/inigo-ruiz-de-galarreta/profil/spieler/126751
668183,Nico Serrano,22,4,Forward,Athletic Bilbao,/nico-serrano/profil/spieler/668183
610622,Urko Izeta,25,4,Forward,Athletic Bilbao,/urko-izeta/profil/spieler/610622
300168,Mikel Vesga,6,3,Midfield,Athletic Bilbao,/mikel-vesga/profil/spieler/300168
255501,Iñigo Lekue,15,2,Defender,Athletic Bilbao,/inigo-lekue/profil/spieler/255501
61812,Yuri Berchiche,17,2,Defender,Athletic Bilbao,/yuri-berchiche/profil/spieler/61812
255488,Yeray Álvarez,5,2,Defender,Athletic Bilbao,/yeray-alvarez/profil/spieler/255488
834485,Unai Egiluz,13,2,Defender,Athletic Bilbao,/unai-egiluz/profil/spieler/834485
1005575,Vitor Reis,12,2,Defender,Girona FC,/vitor-reis/profil/spieler/1005575
994536,Claudio Echeverri,14,3,Midfield,Girona FC,/claudio-echeverri/profil/spieler/994536
631821,Vladyslav Vanat,19,4,Forward,Girona FC,/vladyslav-vanat/profil/spieler/631821
264372,Viktor Tsygankov,15,4,Forward,Girona FC,/viktor-tsygankov/profil/spieler/264372
